,Article Title,Category
311,"We're feeling good: Inter Milan skipper Handanovic after beating Cagliari



Inter Milan gave an emphatic sign of intent as the defending Serie A champion moved to the top of Serie A with a crushing 4-0 victory over relegation-threatened Cagliari on Sunday.



",sports
312,"Real Madrid shred Atletico's title defence with 2-0 derby win



Karim Benzema and Marco Asensio inflicted the latest blow on Atletico Madrid's title defence after leading Real Madrid to a 2-0 win Sunday to keep their team comfortably at the top of the Spanish league.



",sports
313,"Germany Bundesliga results & scorers (15th matchday)



Follow Ahram Online's coverage of Germany Bundesliga matches of the 2021/2022 season (10/12 December)



",sports
314,"English Premier League results & scorers (16th matchday)



Follow Ahram Online's coverage of English Premier League matches of the 2021/2022 season (10/12 December)



",sports
315,"More disappointment for Barca as Osasuna strike late to snatch draw



Barcelona’s nightmare week ended in more disappointment on Sunday as they conceded in the 86th minute to draw 2-2 away at struggling Osasuna.



",sports
316,"Man United reports positive COVID-19 tests ahead of Premier League games



Some players and staff members at Manchester United reported positive tests for the coronavirus on Sunday.



",sports
317,"De Gea reveals fears over Lindelof's breathing scare



Manchester United goalkeeper David De Gea said Victor Lindelof's breathing scare during the 1-0 win over Norwich provoked unsettling memories of incidents involving Christian Eriksen and Sergio Aguero.



",sports
318,"English Premier League top three all win to intensify title race



The English Premier League's top three kept up the furious pace of their title race by picking up hard-fought wins on Saturday, although all three needed second-half penalties to do so.



",sports
319,"Jorginho's late penalty gives Chelsea dramatic win over Leeds



Jorginho held his nerve to score a stoppage-time penalty as Chelsea snatched a dramatic 3-2 win against Leeds on Saturday.



",sports
320,"Ecuador and Uruguay eye 2022 Qatar World Cup ticket



Ecuador will try to break a historic hoodoo Thursday when they travel to Paraguay seeking the point that would book their ticket to the World Cup in Qatar later this year.



",sports
321,"Crunch time for Portugal and Italy in World Cup play-offs



The World Cup hopes of the last two European champions are on a knife edge with Portugal and Italy on a collision course in decisive qualifying play-offs over the next week.



",sports
322,"New spending caps for European soccer clubs being finalised



An overhaul of financial restrictions in European soccer will be discussed by leading clubs at a meeting Thursday with limits on spending rather than salary caps.



",sports
323,"World Cup draw seedings skewed by war, pandemic



Next week's World Cup draw will have some of its seedings skewed because of Russia's war with Ukraine and the COVID-19 pandemic.



",sports
324,"Portugal replaces goalkeeper ahead of Turkey qualifier



Portugal has called up Wolverhampton goalkeeper Jose Sa to replace Anthony Lopes for the World Cup qualifier against Turkey on Thursday.



",sports
325,"Netherlands coach Louis van Gaal tests positive for COVID-19



Netherlands coach Louis van Gaal has tested positive for COVID-19 and gone into isolation, disrupting his team's preparations for friendly internationals against Denmark and Germany.



",sports
326,"Russia loses 3rd soccer ruling at CAS ahead of WCup playoffs



The Court of Arbitration for Sport on Monday dismissed a third request by the Russian soccer federation for urgent rulings to freeze FIFA and UEFA decisions before World Cup playoffs begin this week.



",sports
327,"Portugal's Pepe tests positive, ruled out of qualifier against Turkey



Veteran defender Pepe has been ruled out of Portugal's World Cup qualifier against Turkey after testing positive for COVID-19 on Monday.



",sports
328,"Netherlands coach Van Gaal says Qatar World Cup 'ridiculous'



Netherlands coach Louis van Gaal believes it is “ridiculous” the World Cup is being played in Qatar.



",sports
329,"Barcelona makes statement with big win at Real Madrid



Barcelona's players had just returned to the locker room when Gerard Pique put out a message on Twitter.



",sports
330,"From refugee to Serie A, 18-year-old Cisse scores in debut



From refugee to amateur soccer player to Serie A scorer, 18-year-old Moustapha Cisse has been through plenty in the last couple of years.



",sports
331,"Man City top Deloitte Money League for first time



Manchester City have topped Deloitte's Football Money League for the first time in their history after emerging from the coronavirus crisis in a stronger position than their rivals.



",sports
332,"Clasico demolition vindicates Barcelona, shifts doubts to Real Madrid



A Clasico that was supposed to mean very little, in the end, meant an awful lot as Barcelona gave a resounding answer to questions about their revival and instead left Real Madrid shrouded in doubt.



",sports
333,"Australia coach Arnold fined for breaching COVID-19 rules



Socceroos head coach Graham Arnold has been fined 25,000 Australian dollars ($18,500) for taking a walk on a Sydney beach while he was supposed to be self isolating after testing positive for COVID-19.



",sports
334,"We didn't expect this scoreline: Barcelona captain Busquets after big win at Real Madrid



Barcelona's losing run against Real Madrid finally ended Sunday as the Catalan club enjoyed a stunning 4-0 win at the Santiago Bernabeu Stadium and showed its title hopes in the Spanish league may not be over yet.



",sports
335,"Barcelona stun Real Madrid 4-0 at Bernabeu to end losing streak



Barcelona's losing run against Real Madrid is finally over as the Catalan club enjoyed a stunning 4-0 win Sunday and showed its title hopes in the Spanish league maybe aren't finished just yet.



",sports
336,"Spain La Liga results & scorers (29th matchday)



Follow Ahram Online's coverage of Spain La Liga matches of the 2021/2022 season (18/20 March)



",sports
337,"Germany Bundesliga results & scorers (27th matchday)



Follow Ahram Online's coverage of Germany Bundesliga matches of the 2021/2022 season (18/20 March)



",sports
338,"Abraham nets 2 as Roma sweeps aside Lazio 3-0 in derby



Fan favorite Tammy Abraham scored two goals as Roma swept aside Lazio 3-0 in the capital derby in Serie A on Sunday.



",sports
339,"Son shines as Spurs sink West Ham to bolster top-four bid



Son Heung-min fired Tottenham to a crucial 3-1 win against West Ham as the South Korean's double lifted his side within three points of the Premier League's top four on Sunday.



",sports
340,"Italy Serie A fixtures & results (30th matchday)



Follow Ahram Online's coverage of Italy Serie A matches of the 2021/2022 season (18/20 March)



",sports
341,"English Premier League fixtures & results (30th matchday)



Follow Ahram Online's coverage of English Premier League matches of the 2021/2022 season (18 March /21 April)



",sports
342,"Dybala, Vlahovic score as Juve close in on Inter Milan



Paulo Dybala and Dusan Vlahovic struck in the first half as Juventus put their Champions League woes behind them to consolidate fourth place in Serie A on Sunday with a 2-0 win over basement club Salernitana.



",sports
343,"Eriksen's Denmark return delayed after catching Covid



Christian Eriksen's return to the Denmark team, nine months after suffering a cardiac arrest playing for his country, will be slightly delayed because he has Covid, the federation announced Sunday.



",sports
344,"Paris Saint-Germain thrashed at Monaco as Mbappe frustrated



Paris Saint-Germain were beaten 3-0 at Monaco on Sunday after a Wissam Ben Yedder double strike, as Neymar and Kylian Mbappe were both booked in a feisty Ligue 1 encounter.



",sports
345,"Messi ruled out of PSG match at Monaco



Lionel Messi will miss Paris Saint-Germain's French league match at Monaco after experiencing flu-like symptoms over the past couple of days, his club said.



",sports
346,"Xavi says Barcelona's 'doors are open' to Messi



Barcelona coach Xavi Hernandez said on Saturday ""the doors are open"" to Lionel Messi.



",sports
347,"Giroud back in France squad after Benzema withdraws



AC Milan forward Olivier Giroud has been called up to France's national squad for upcoming friendly matches as a replacement for the injured Karim Benzema.



",sports
348,"Hertha Berlin win 1st game of 2022 to boost survival hopes



Hertha Berlin won its first game of 2022 in Felix Magath's first game as coach despite his absence due to a coronavirus infection on Saturday.



",sports
349,"Saka sends Arsenal closer to Champions League return



A run of 10 wins from their last 13 league games has propelled Arteta's men to the front of the race to join Manchester City, Liverpool and Chelsea in the top four after getting off to their worst start to a league campaign in 67 years.



",sports
350,"Real Madrid star Benzema to miss Clasico and France friendlies



Real Madrid's top scorer Karim Benzema will miss the Clasico against Barcelona and the upcoming France internationals with a calf injury, coach Carlo Ancelotti said on Saturday.



",sports
351,"Bundesliga game called off after linesman struck by beer cup



A Bundesliga game between Bochum and Borussia Monchengladbach was called off on Friday after a linesman was struck in the back of the head by a plastic beer cup thrown by someone in the crowd.



",sports
352,"Guardiola sets sights on Man City treble charge



Pep Guardiola believes Manchester City are capable of surviving the daunting road to a remarkable treble.



",sports
353,"Belgium rests stars for games against Ireland, Burkina Faso



Belgium will rest top players like Kevin De Bruyne and Romelu Lukaku for friendly matches against Ireland and Burkina Faso.



",sports
354,"Bayern Munich under pressure to maintain title course, keep stars



Pressure is piling up for Bayern Munich on and off the field amid speculation about stars Robert Lewandowski and Serge Gnabry while their bid for a 10th straight Bundesliga title is under threat after seeing their lead slashed.



",sports
355,"UEFA Champions League quarterfinals and semifinals draw



Draw for the Champions League quarterfinals and semifinals:



",sports
356,"Draw for the Europa League quarterfinals and semifinals



Draw for the Europa League quarterfinals and semifinals:



",sports
357,"Chelsea face Real Madrid in Champions League quarters, Man City play Atletico



Troubled holders Chelsea were drawn against 13-time winners Real Madrid in the quarter-finals of the Champions League on Friday, while Manchester City will take on Atletico Madrid.



",sports
358,"Spain drops De Gea, adds Raya for upcoming friendlies



Spain coach Luis Enrique dropped David de Gea and included Brentford goalkeeper David Raya on Friday in the squad for upcoming friendly matches against Albania and Iceland.



",sports
359,"Russia loses bid to freeze ban from World Cup qualifying



Russia's request to freeze a FIFA ban on its soccer teams ahead of next week's World Cup qualifying playoffs was denied Friday.



",sports
360,"Liverpool's trophy hunt hit by Alexander-Arnold injury



Liverpool's quest for a clean sweep of four major trophies this season has been dealt a blow with influential right-back Trent Alexander-Arnold set to be sidelined for weeks by a hamstring injury.



",sports
361,"Australia's World Cup hopes hit as coach tests positive for Covid



Australia suffered a major setback Friday ahead of their must-win World Cup qualifier against Japan next week with coach Graham Arnold testing positive for Covid-19.



",sports
362,"Barcelona look for proof of progress against runaway leaders Real Madrid



The Clasico on Sunday will likely have very little bearing on the current season for either Barcelona or Real Madrid -- but it should set the tone for the next one.



",sports
363,"Messi left to pick up pieces at PSG after jeers and Champions League failure



A season that started with such feverish excitement is turning out to be nothing short of a fiasco in Paris for Lionel Messi, who suffered the ignominy of being booed by his own supporters last weekend.



",sports
364,"Bayern's Suele ruled out for several weeks, Pavard contracts Covid



​Bayern Munich centre-back Niklas Suele is a doubt for their Champions League quarter-final next month after suffering a muscle tear in training, the Bundesliga leaders announced Thursday.



",sports
365,"Rashford overlooked again by England for upcoming friendlies



Struggling for form at Manchester United, Marcus Rashford was overlooked again by England in its squad for upcoming friendly matches against Switzerland and the Cote d'Ivoire.



",sports
366,"Leipzig star Nkunku gets first France call-up



RB Leipzig star Christopher Nkunku was one of two new faces included in the France squad by coach Didier Deschamps as the World Cup holders prepare for two friendly matches against African opposition later this month.



",sports
367,"Juve try to rise to title challenge after being sunk by Yellow Submarine



Juventus will dust themselves down for the Serie A title race with Sunday's visit of Salernitana after a devastating Champions League last-16 exit which left Italy on the fringe of European football with the 2022 World Cup play-offs looming.



",sports
368,"With Benzema doubtful, Real Madrid hosts new-look Barcelona



The last time that Real Madrid played Barcelona, it brushed aside a team struggling to find its way after being orphaned by Lionel Messi.



",sports
369,"Misfiring Bayern lets Dortmund back in Bundesliga title race



Bayern Munich's uncharacteristic vulnerability has allowed some excitement to creep back into the Bundesliga title race with eight games to go.



",sports
370,"Burki to leave Dortmund at season's end, join MLS's St Louis



Former Swiss national team goalkeeper Roman Burki agreed Wedesday to a three-year contract with the St. Louis team that starts play in Major League Soccer next year and will leave Borussia Dortmund at the end of the Bundesliga season.



",sports
371,"Fornaroli into Australia squad for key World Cup qualifiers



Uruguay-born striker Bruno Fornaroli was one of five uncapped players selected by coach Graham Arnold in his squad for Australia's must-win World Cup qualifiers against Japan and Saudi Arabia over the next two weeks.



",sports
372,"Villarreal win 3-0 at Juventus to reach CL quarterfinals



Europa League champion Villarreal scored three second-half goals in a convincing 3-0 win at Juventus on Wednesday to advance to the Champions League quarterfinals.



",sports
373,"Embattled Chelsea beat Lille to reach CL quarters



Much remains uncertain about Chelsea's future, but for now the reigning champion is through to the Champions League quarterfinals.



",sports
374,"UEFA Champions League results & scorers (Round of last 16, 2nd leg)



Follow Ahram Online's coverage of the 2021/2022 UEFA Champions League round of 16 1st leg (8-16 March)



",sports
375,"Match facts: Lille v Chelsea (UEFA Champions League)



Ahram Online provided a live score coverage of Wednesday's match between Lille and Chelsea in the 2nd leg of the UEFA Champions League Round of 16



",sports
376,"Manchester City would be good fit for Haaland, says Dortmund advisor Sammer



Borussia Dortmund advisor Matthias Sammer has spoken openly about the possibility of Erling Haaland moving to Manchester City amid reports Wednesday that a clause in the striker's contract would have to be actioned before April 30.



",sports
377,"Skipper Yoshida back, no Tomiyasu as Japan look to seal World Cup spot



Japan manager Hajime Moriyasu told his players to finish the job and clinch qualification for the World Cup after naming his squad Wednesday for next week's clash against Australia.



",sports
378,"Benfica stun Ajax 1-0 to advance to CL quarterfinals



Darwin Nunez scored late as Benfica defeated Ajax 1-0 to reach the Champions League quarterfinals for the first time in six years and end the Dutch team's great run in the European competition.



",sports
379,"Atletico Madrid knock Man United out of Champions League



Expensive mediocrity confirmed: Manchester United's trophy drought completes a fifth season.



",sports
380,"Match facts: Ajax v Benfica (UEFA Champions League)



Ahram Online provided a live score coverage of Tuesday's match between Ajax and Benfica in 2nd leg of the UEFA Champions League Round of 16



",sports
381,"Match facts: Manchester United v Atletico Madrid (UEFA Champions League)



Ahram Online provided a live score coverage of Tuesday's match between Manchester United and Atletico Madrid in 2nd leg of the UEFA Champions League Round of 16



",sports
382,"EU slaps sanctions on Chelsea owner Roman Abramovich



The European Union has slapped sanctions on Chelsea soccer club owner Roman Abramovich as part of a new package of measures targeting Russia.



",sports
383,"Russian request to freeze UEFA ban on its teams denied



The ban on Russian soccer teams from European competition was upheld Tuesday by the Court of Arbitration for Sport. A separate ruling on Russia's World Cup status is expected later this week.



",sports
384,"Tuchel says no excuses from Chelsea despite sanctions



Thomas Tuchel says Chelsea will not make ""excuses"" despite severe restrictions placed on the club as a result of UK sanctions targeting Russian owner Roman Abramovich.



",sports
385,"Iniesta helps Kobe reach Asian Champions League group stage



Former Barcelona legend Andres Iniesta helped Vissel Kobe book their place in the Asian Champions League group stage with a roller-coaster 4-3 play-off win over Melbourne Victory on Tuesday.



",sports
386,"Russia captain Dzyuba left out of squad over Ukraine conflict



Russian captain Artem Dzyuba has asked to be left out of the squad for friendly matches later this month because of the ""difficult situation in Ukraine"", coach Valery Karpin said on Tuesday.



",sports
387,"Coach Arteta has faith in young squad as Arsenal chase top-four spot



Mikel Arteta says his young Arsenal squad can deal with the pressure of being favourites to finish in the top four of the Premier League as he prepares for the visit of title-chasing Liverpool.



",sports
388,"Eriksen returns to Denmark squad for 1st time since collapse



Christian Eriksen has been recalled to the Denmark squad for the first time since he collapsed after a cardiac arrest during a European Championship game in June.



",sports
389,"Benzema stays hot as Madrid keeps momentum after PSG win



Karim Benzema stayed hot as Real Madrid kept momentum from its epic win over Paris Saint-Germain in the Champions League with a 3-0 victory at Mallorca to extend its Spanish league lead on Monday.



",sports
390,"Morata repaying Juve's faith as Villarreal showdown looms



Alvaro Morata feels at home again at Juventus as the Italians try to convert their ominous domestic form into European success in Wednesday's Champions League decider with Villarreal.



",sports
391,"Spain La Liga results & scorers (28th matchday)



Follow Ahram Online's coverage of Spain La Liga matches of the 2021/2022 season (11/14 March)



",sports
392,"English Premier League results & scorers (29th matchday)



Follow Ahram Online's coverage of English Premier League matches of the 2021/2022 season (12/14 March)



",sports
393,"Italy Serie A results & scorers (29th matchday)



Follow Ahram Online's coverage of Italy Serie A matches of the 2021/2022 season (12/14 March)



",sports
394,"Rangnick expects Ronaldo to deliver, Simeone praises 'happy' Felix



Ralf Rangnick has backed Cristiano Ronaldo to produce another decisive display in Manchester United's Champions League showdown with Atletico Madrid just three days after his superb hat-trick against Tottenham.



",sports
395,"Rangnick expects Ronaldo to be at his best against Atletico



Ralf Rangnick has backed Cristiano Ronaldo to produce another decisive display in Manchester United's Champions League showdown with Atletico Madrid just three days after his superb hat-trick against Tottenham.



",sports
396,"Rashford loses spark as status for club and country declines



It wasn't so long ago that Marcus Rashford was widely and fondly viewed as English soccer's national treasure.



",sports
397,"La Liga says Barcelona is $157 million over spending limit



Barcelona's spending power has been reduced again, with the club heading into the next transfer window more than 144 million euros ($157 million) over its limit, the Spanish league said Monday.



",sports
398,"Sancho starting to show best form for Manchester United: Rangnick



Jadon Sancho is starting to show his true talent following a slow start to life as a Manchester United player, says interim boss Ralf Rangnick.



",sports
399,"UAE authorities order arrests over rare riot at soccer match



A soccer game in the United Arab Emirates erupted into violent scuffles between angry fans of opposing teams, a rare scene of chaos that led authorities to call for the arrest of ``all rioters.''



",sports
400,"Preview: Champions League matchups as Man United hosts Atletico



A look at the last-16 second-leg games being played in the Champions League this week:



",sports
401,"Ronaldo hits form in time for another go at familiar foe Atletico



Cristiano Ronaldo gave Manchester United fans a glimpse of what they thought they were getting from his second coming at Old Trafford with a trio of thumping finishes to see off Tottenham 3-2 on Saturday.



",sports
402,"Messi's highs and lows at PSG



Lionel Messi's difficult start to life at Paris Saint-Germain plunged new lows this week, with the French giants crashing out of the Champions League before their fans jeered the seven-time Ballon d'Or winner on Sunday.



",sports
403,"Germany Bundesliga results & scorers (26th matchday)



Follow Ahram Online's coverage of Germany Bundesliga matches of the 2021/2022 season (12/13 March)



",sports
404,"Tuchel to stay with troubled Chelsea until at least 'end of season'



Thomas Tuchel insisted he will stay at Chelsea ""until the end of the season"", but the Blues boss wouldn't commit his future to the troubled club beyond that point.



",sports
405,"Havertz gives Chelsea moment of joy after turbulent week



A week of unprecedented turmoil for Chelsea ended with a moment of joy.



",sports
406,"No guarantees Chelsea can complete season, says Cech



Chelsea's technical and performance advisor Petr Cech said the club are having to live ""day-by-day"" in the wake of sweeping economic sanctions placed on owner Roman Abramovich by the UK government.



",sports
407,"PSG fans whistle their players, with exception of Mbappe



Lionel Messi and Neymar received the loudest abuse as Paris Saint-Germain fans whistled as their players were introduced before the home game with Bordeaux on Sunday.



",sports
408,"Hertha Berlin sack coach Korkut as relegation looms



Hertha Berlin sacked Tayfun Korkut as coach on Sunday, the morning after a 2-0 loss to Borussia Moenchengladbach stretched their winless streak in 2022 to nine games and pushed them closer to Bundesliga relegation.



",sports
409,"Preview: Chelsea hosts Newcastle; Barcelona faces Osasuna



A look at what's happening in European soccer on Sunday:



",sports
410,"Ronaldo hat-trick sets all-time scoring record as Man Utd beat Spurs



Cristiano Ronaldo set another goalscoring record in a return to form with a hat-trick to keep Manchester United's chances of playing in the Champions League next season alive with a 3-2 win over Tottenham on Saturday.



",sports
411,"Morata double as Juve warm up for Villarreal with Sampdoria win



Alvaro Morata scored twice as Juventus extended their unbeaten run with a 3-1 win over Sampdoria in Serie A on Saturday, to boost their confidence days before their Champions League decider against Villarreal.



",sports
412,"Brentford eases relegation fears with 2-0 win over Burnley



Ivan Toney's late double eased Brentford's relegation fears with a 2-0 win over fellow Premier League struggler Burnley on Saturday.



",sports
413,"Bayern drop more Bundesliga points with draw at Hoffenheim



Bundesliga leader Bayern Munich dropped more points Saturday in a 1-1 draw at Hoffenheim, while Stuttgart gained a vital draw in its fight against relegation.



",sports
414,"Pochettino finding it 'hard to sleep' since PSG collapse in Madrid



Paris Saint-Germain coach Mauricio Pochettino said on Saturday that he is finding it ""hard to sleep at night"" after his side's dramatic Champions League capitulation against Real Madrid, but that he wants his team to take out their ""rage"" on their Ligue 1 opponents.



",sports
415,"Challenges mount for World Cup 2026 co-hosts Mexico



Fan violence, homophobic chanting and signs of criminal gangs infiltrating the stands -- challenges are stacking up for Mexican football authorities four years before they co-host the World Cup.



",sports
416,"Haaland poised to return from injury for Dortmund



Dortmund head coach Marco Rose says in-demand forward Erling Haaland could make his long-awaited return from injury in the Bundesliga this Sunday.



",sports
417,"Newcastle boss Howe says Chelsea will cope on the pitch despite sanctions



Newcastle manager Eddie Howe believes Chelsea will remain a formidable force on the pitch this season despite the sanctions imposed by the British government on Blues owner Roman Abramovich.



",sports
418,"Chelsea feels effects of sanctions imposed on Abramovich



Chelsea fans received an unwelcome present on the Premier English League team's 117th birthday Thursday: British government sanctions against Russian owner Roman Abramovich that only served to intensify the team's growing pariah status in the soccer world.



",sports
419,"EXPLAINER: What sanctions mean for Roman Abramovich, Chelsea



The decision to sanction Roman Abramovich and freeze his assets has left Chelsea to continue playing only with the approval of the British government under special conditions.



",sports
420," PSG's fancy recruitment drive backfires on coach Pochettino



Paris Saint-Germain's glitzy offseason recruitment drive was hailed as the best in European soccer and designed to lead PSG to Champions League glory.



",sports
421,"Guardiola voices sympathy for Chelsea's Tuchel after sanctions



Manchester City manager Pep Guardiola admits he has sympathy for Chelsea boss Thomas Tuchel after the European champions were hit by tough sanctions placed on Blues owner Roman Abramovich.



",sports
422,"Signings, sackings and success: How Abramovich transformed Chelsea



Roman Abramovich was in Abu Dhabi last month to watch his beloved Chelsea lift the Club World Cup for the first time, celebrating yet more silverware during his trophy-laden two decades in charge.



",sports
423,"PSG bosses confront referee after Madrid defeat



Paris Saint-Germain president Nasser Al-Khelaifi and the club's sporting director Leonardo launched an angry tirade in the referee's dressing room after PSG's defeat by Real Madrid in the Champions League on Wednesday.



",sports
424,"Sanctions on Abramovich see restrictions placed on Chelsea



Unpreceded restrictions were placed on Chelsea's ability to operate by the British government on Thursday after owner Roman Abramovich was targeted in sanctions.



",sports
425,"Man City cruise into Champions League quarters despite Sporting stalemate



Manchester City strolled into the Champions League quarter-finals for the fifth consecutive season with a 5-0 aggregate win over Sporting Lisbon despite a subdued 0-0 draw on Wednesday.



",sports
426,"Benzema scores hat trick as Real Madrid oust PSG from CL



Karim Benzema scored a hat trick in less than 20 minutes in the second half Wednesday as Real Madrid came from behind to defeat Paris Saint-Germain 3-1 and advance to the quarterfinals of the Champions League.



",sports
427,"Match facts: Real Madrid v PSG (UEFA Champions League)



Ahram Online provided a live score coverage of Wednesday's match between Real Madrid and PSG in the 2nd leg of the UEFA Champions League Round of 16



",sports
428,"Match facts: Manchester City v Sporting Lisbon (UEFA Champions League)



Ahram Online provided a live score coverage of Wednesday’s match between Manchester City and Sporting Lisbon in the 2nd leg of the UEFA Champions League Round of 16



",sports
429,"Leicester striker Vardy out several weeks with knee injury



Leicester striker Jamie Vardy will be sidelined for several weeks because of a knee injury, manager Brendan Rodgers said Wednesday.



",sports
430,"Sweden fears Russia World Cup ban gives Poland upper hand



Sweden said Wednesday it believed its team could be at a disadvantage after FIFA confirmed that Russia would be kicked out of the 2022 World Cup playoffs over the invasion of Ukraine.



",sports
431,"Sevilla return to Europa League against West Ham wondering what might have been



A promising season for Sevilla could be in danger of petering out but it would be no surprise if they finished with a flourish in the Europa League.



",sports
432,"Lewandowski's 11-minute hat trick fires Bayern into Champions League quarters



Whatever hope Salzburg had of overcoming Bayern Munich was extinguished by Robert Lewandowski scoring a hat trick in 11 minutes.



",sports
433,"Match facts: Bayern Munich v Salzburg (UEFA Champions League)



Ahram Online provided a live score coverage for Tuesday’s match between Bayern Munich and Salzburg in the 2nd leg of the UEFA Champions League Round of 16



",sports
434,"FIFA postpones Ukraine playoff, gives Poland a bye vs Russia



Amid a shutdown of domestic soccer during the invasion by Russia, FIFA agreed Tuesday to Ukraine's request to postpone the national team's World Cup qualifying playoff in Scotland in two weeks' time.



",sports
435,"Russian soccer federation appeals against FIFA, UEFA bans



The Russian soccer federation appealed Tuesday to have FIFA and UEFA bans on its teams frozen in a fast-track legal process and eventually overturned.



",sports
436,"Premier League takes games off Russian TV over Ukraine war



The English Premier League will disappear from Russian TV after suspending its deal with its state-owned broadcast partner after the invasion of Ukraine.



",sports
437,"Man City face defensive crisis ahead of Sporting clash, says Guardiola



Pep Guardiola says Manchester City face a defensive crisis ahead of the second leg of their Champions League tie against Sporting Lisbon on Wednesday as his men prepare to defend a 5-0 lead.



",sports
438,"Kane targets Champions League place after Tottenham humble Everton



Harry Kane has outlined his desperation to return to the Champions League as Tottenham launch a late bid to finish in the top four of the Premier League following a frustrating season.



",sports
439,"Adidas latest to close Russia stores following Ukraine invasion



German sportswear group Adidas is temporarily closing its stores in Russia and shut its online shop, joining a growing list of companies suspending their activities following the invasion of Ukraine.



",sports
440,"PSG and Madrid wait on Mbappe and Kroos for decisive 2nd leg



With some star power likely missing, Carlo Ancelotti and Mauricio Pochettino will have tinkering to do for the decisive encounter between their Real Madrid and Paris Saint-Germain sides in the Champions League round of 16 on Wednesday.



",sports
441,"Brace for Kane as Tottenham beats Everton 5-0 in EPL



Tottenham stayed in the race for the English Premier League top four after a 5-0 hammering of an Everton side that is in grave relegation danger after Monday.



",sports
442,"Gianluigi Donnarumma: From the foot of Vesuvius to the world at his feet



Gianluigi Donnarumma could complete a journey which will take him from the foot of Mount Vesuvius to one of the temples of football when Paris Saint-Germain walk out at the Santiago Bernabeu on Wednesday to defend their slender lead over Real Madrid.



",sports
443,"Future on hold as Real Madrid await PSG Champions League blockbuster



Carlo Ancelotti has been around long enough to know these are the games that really matter at Real Madrid.



",sports
444,"Spain La Liga results & scorers (27th matchday)



Follow Ahram Online's coverage of Spain La Liga matches of the 2021/2022 season (4/7 March)



",sports
445,"English Premier League results & scorers (28th matchday)



Follow Ahram Online's coverage of English Premier League matches of the 2021/2022 season (5/7 March)



",sports
446,"Man City's De Bruyne expects title race to go to the wire



Manchester City midfielder Kevin De Bruyne expects the Premier League title race to go down to the wire as the champions battle to beat Liverpool to the trophy.



",sports
447,"Inzaghi not giving up on Champions League quarters despite huge task at Anfield



Simone Inzaghi says his Inter Milan team are going to Anfield aiming to reach the Champions League quarter-finals despite the odds being firmly against them against red-hot Liverpool.



",sports
448,"Mbappe reportedly injured ahead of game against Real Madrid



Paris Saint-Germain striker Kylian Mbappe took a knock on his foot during training two days before the team travels to Real Madrid for a Champions League game, according to French media reports on Monday.



",sports
449,"Former FIFA official, al-Khelaifi back in Swiss court over corruption charges



Former FIFA secretary general Jerome Valcke and Qatari soccer executive Nasser al-Khelaifi were back in a Swiss court Monday after federal prosecutors appealed against the verdicts in their September 2020 trial.



",sports
450,"Klopp says Inter Milan not coming to Liverpool as 'tourists'



Jurgen Klopp said Inter Milan were not coming to Liverpool as tourists this week even though they are trailing 2-0 after the first leg of their Champions League last-16 tie.



",sports
451,"Maguire demands Man Utd response after demolition derby



Harry Maguire says Manchester United must respond to their chastening loss at Manchester City by going on a relentless winning run if they are to have any chance of qualifying for next season's Champions League.



",sports
452,"Champions League matchups as PSG heads to Madrid with edge



English clubs Liverpool and Manchester City are in commanding positions. Paris Saint-Germain and Bayern Munich still have some work to do.



",sports
453,"McKennie to miss rest of Juventus season: Allegri



Juventus midfielder Weston McKennie will miss the rest of the club's season.



",sports
454,"Italy Serie A results & scorers (28th matchday)



Follow Ahram Online's coverage of Italy Serie A matches of the 2021/2022 season (4/6 March)



",sports
455,"Barcelona go third after scraping past Elche



Barcelona moved up to third in La Liga on Sunday after coming from behind to beat Elche 2-1, with Memphis Depay scoring a late penalty to seal a hard-fought victory.



",sports
456,"Germany Bundesliga fixtures & results (25th matchday)



Follow Ahram Online's coverage of Germany Bundesliga matches of the 2021/2022 season (4/6 March)



",sports
457,"Arsenal beat Watford to climb into Premier League top four



Bukayo Saka starred as Arsenal leapfrogged Manchester United into the Premier League top four on Sunday with a 3-2 win at struggling Watford.



",sports
458,"Cristiano Ronaldo misses Manchester derby



Cristiano Ronaldo was absent from the Manchester United squad to face Manchester City on Sunday as Ralf Rangnick did not name a recognised striker in his starting line-up at the Etihad.



",sports
459,"Slumping Granada sack coach Robert Moreno



Granada have fired coach Robert Moreno after a run of nine winless games left the club one place above La Liga's relegation places.



",sports
460,"At least 22 injured in brawl at Mexican soccer match



At least 22 people were injured, including two critically, on Saturday when fans brawled during a soccer game in central Mexico.



",sports
461,"Real Madrid rout Real Sociedad 4-1 before PSG decider



Luka Modric and Eduardo Camavinga struck scorching goals from outside the area to lead Real Madrid from behind to beat Real Sociedad 4-1 and increase its lead of the Spanish league on Saturday.



",sports
462,"Abraham thrives as Mourinho's Roma eyes Champions League



England striker Tammy Abraham is thriving at Roma after leaving European champion Chelsea.



",sports
463,"Chelsea beat Burnley 4-0 putting aside off-field turmoil



Chelsea scored four goals in a 21-minute burst at the start of the second half in a 4-0 win at Burnley in the English Premier League on Saturday.



",sports
464,"Leverkusen holds Bayern to 1-1 in Munich, Hertha loses again



Bayer Leverkusen exposed Bayern Munich's defensive frailties but was unable to get more than a 1-1 draw from their Bundesliga encounter on Saturday, when Hertha Berlin took another step toward relegation.



",sports
