,Article Title,Category
6495,"

Remembering Abdel-Fatah El-Kasry: A genuine native of Egypt's films



The Egyptian actor Abdel-Fatah El-Kasry was born 15 April 1905 and died 8 March 1964, leaving a rich legacy in comedic performances



",Art
6496,"

Sharm El-Sheikh Asian Film Festival ‘to see major changes' next year after criticisms



'Major changes' will be made to the next edition after many journalists and critics attending the event complained about poor organisation



",Art
6497,"

Third Sharm El-Sheikh Asian Film Festival: list of award-winners 



The third edition of Sharm El-Sheikh Asian Film Festival ran from 2-8 March



",Art
6498,"

Sharm El-Sheikh Asian Film Festival opens gallery for Souad Hosni



The festival’s third edition, running 2-8 March, is named after the great actress



",Art
6499,"

Sharm El-Sheikh Asian Film Festival honours Egyptian actor Lotfy Labib, actress Hala Sedki 



Labib and Sedki are among the most respected actors in Egyptian cinema. Director Ali El-Ghazouli was also honored during the festival's opening on 2 March



",Art
6500,"

Sharm El-Sheikh Asian Film Festival opens third edition



With Asian shows, celebrities on the red carpet and events honouring filmmakers and cinema icons, including Souad Hosni, the Sharm El-Sheikh Asian Film Festival kicks off on its third edition



",Art
6501,"

Remembering Negma Ibrahim: The Egyptian queen of horror



Ibrahim became famous for her roles as a villain, including her turn as one of the Alexandrian serial killer sisters in the film Raya and Sakina



",Art
6502,"

Rami Malek's relatives in Egypt celebrate his Oscar victory






",Art
6503,"

Two Egyptian films compete at 18th Beirut International Film Festival



Both films are featured in the Middle Eastern segment of the festival



",Art
6504,"

A meaningful profession: On Hassala Films' alternative approaches to film production in Egypt



The independent production house Hassala Films is behind Ramez Youssef’s debut, the feature-length documentary The Profession (2019), which had its premiere at the Sharm Al-Sheikh Asian Film Festival



",Art
6505,"

Remembering Helmy Rafla: King of musical comedy



Egyptian director, producer and screenwriter, Helmy Rafla was born 15 May 1909 and died 22 April 1978



",Art
6506,"

PROGRAMME: Goethe Film Week in Alexandria



The annual Film Week by the Goethe Institute will feature many guests representing their films, as well as a programme of short films by Egyptian filmmakers



",Art
6507,"

Awards announced: Ismailia Int'l Film Festival concludes 21st edition



‘Where Did Ramses Go?’ won Best Long Documentary as Ismailia Festival concluded an appreciated edition



",Art
6508,"

Egyptian documentary ‘Where Did Ramses Go?’ premieres in Ismailia



Directed by Amr Bayoumi, the film is competing in the Long Documentary competition at the 21st Ismailia International Film Festival, which closes today



",Art
6509,"

Amal Ramses’ documentary ‘You Come from Far Away’ sees high praise at Ismailia Film Festival



‘You Come from Far Away’ was screened during the 21st edition of the Ismailia International Film Festival for Documentaries and Shorts, receiving praise from the fellow directors and the audience



",Art
6510,"

Ukrainian director Techynski speaks about ‘Delta’ at Ismailia Int’l Film Festival



No narration or interviews or even music, only rich pictures and sound of the daily life tells the story of Danube Delta



",Art
6511,"

Egyptian documentary ‘Miracle of Survival’ premiers at Ismailia Int'l Film Festival



The film is an exploration of historical, geographical, social and cultural facts about closed and excluded communities in Egypt



",Art
6512,"

TIFF holds Contemporary Arab Women Filmmakers retrospective ahead of 2019 festival



‘Here and Now: Contemporary Arab Women Filmmakers’ presents a lineup of nine award-winning films, including Egyptian film Coming Forth by Day



",Art
6513,"

Egyptian presence at Gabes Cinema Festival in Tunisia



The festival is hosting six films as well as seven film stars and filmmakers from Egypt this year



",Art
6514,"

Prominent Egyptian actor Mahmoud El-Guindy dies at 74






",Art
6515,"

PROGRAMME: Ismailia Int'l Film Festival for Documentaries and Shorts



The festival's 21st edition will take place between 10 and 16 April with dozens of films to be screened



",Art
6516,"

Two juries to judge Ismailia Int'l Film Festival's documentary and short films



Jury members and films are representing dozens of countries across the globe



",Art
6517,"

Ismailia Int'l Film Festival for Documentaries and Shorts to open 21st edition 



A rich programme is promised for the 21st edition of the festival, with opening film 'We Are Not Princesses' directed by Bridgette Auger and Ittab Azzam, as well as guests from across the globe



",Art
6518,"

Egyptian film 'The Guest' set for commercial release in Jordan



The film is directed by Hady El-Bagoury and written by Ibrahim Eissa



",Art
6519,"

Remembering Shokry Sarhan, the Nile boy



Shokry Sarhan was born 13 March 1925 in Alexandria, becoming a household name in a cinema career of classics



",Art
6520,"

Art Alert: Three Egyptian short films to screen at Zaywa






",Art
6521,"

Art Alert: 2nd edition of Visions Short Film Festival 



The festival will showcase top directors’ early works on the opening day, before daily screenings of films by 71 young Egyptian filmmakers



",Art
6522,"

Film cameras start to roll again in Damascus studios






",Art
6523,"

23 Egyptian films compete in 3rd Roaya Youth Forum at Al-Hanager Cinema



The forum will run for three days between 25 and 27 May with the screening of films starting daily at 9:00pm



",Art
6524,"

Cannes 2019: A most feminine edition



The 72nd Cannes Film Festival takes place between 14 and 25 May, offering perhaps one of the most women-centred editions ever of the festival



",Art
6525,"

72nd Cannes Film Festival: It's all about fresh talents 



Two sections, 'Un certain regard' and 'Directors Fortnight,' shed light on many fresh and emerging talents at this year's Cannes Film Festival



",Art
6526,"

Remembering Stephan Rosti: The comedian villain



Egypt's renowned film actor and director Stephan Rosti was born on 16 November 1891 and died on 22 May 1964



",Art
6527,"

Cinema Syndicate to cooperate with 'Baheb El-Cima' initiative



The initiative is planned to produce 12 films a year to be screened in various cities and villages across the country’s governorates at affordable ticket prices



",Art
6528,"

Arab films on the rise at Cannes this year



Arab participation marks it's highest this year at Cannes, with diverse films from five different countries



",Art
6529,"

At Cannes, Arab Cinema Centre announces winners of its 3rd Critics Awards



The winners of the third edition include films from 5 different Arab countries, topped by the Egyptian film Yomeddine



",Art
6530,"

Egyptian film Between Two Seas to screen at Brooklyn Film Festival






",Art
6531,"

EFSSR unveils 'Cima Masr' project to build 55 new cinemas in Egypt



The independent non-profit foundation aims to produce 8-10 films a year 'to develop Egyptian artistic awareness'



",Art
6532,"

Cannes pressed to drop Delon award over claims French star hit women






",Art
6533,"

A present-day Aladdin: Mena Massoud, a new Egyptian star in international cinema



Canadian Egyptian Mena Massoud is starring in the live action remake of Disney’s 1992 animation Aladdin, a film directed by Guy Ritchie and also featuring Naomi Scott (Jasmine) and Will Smith (the Genie)



",Art
6534,"

Hollywood icon Doris Day dead at 97






",Art
6535,"

Art Alert: Egyptian film The Giraffe to screen at Darb 1718



The film premiered at the Cairo International Film Festival



",Art
6536,"

Renowned Egyptian actress Mohsena Tawfik dies at age 79






",Art
6537,"

Art Alert: Syrian film 'Of Fathers and Sons' to screen at Tahrir Cultural Centre



The documentary won the Gouna Silver star when it screened at the Egyptian Gouna Film Festival



",Art
6538,"

Elle Fanning, 'The Favourite' director Lanthimos picked for Cannes jury






",Art
6539,"

'Avengers' finale shatters records with $1.2 billion debut






",Art
6540,"

Czech Republic film festival to pay tribute to iconic Egyptian director Youssef Chahine



The 54th Karlovy Vary International Film Festival will honour Egyptian filmmaker Youssef Chahine (1926-2008) with a large retrospective of 11 remastered films



",Art
6541,"

Egyptian director's short 'Fakh' selected to compete at Film Critics Week during Cannes Festival 2019



Directed by Nada Riyadh, an Egyptian screenwriter and director, the film 'Fakh' (The Trap) will have it's world premiere during the Cannes Festival's Critics Weeks (La Semaine de la Critique)



",Art
6542,"

Egyptian Actor Ahmed Bedair honoured at Italian-Moroccan Festival



The festival, which ran between 17 and 20 April, honoured the seasoned actor for his career



",Art
6543,"

Eid Al-Fitr repertory: Al-Mamar, a newly produced war film on the Arab-Israeli conflict 



Currently screened in Egypt's cinemas, Al-Mamar (The Passage) is produced by Hisham Abdel-Khalek, written and directed by Sherif Arafa and co-written by Amir Taema



",Art
6544,"

Art Alert: Roaya Youth Forum winning films to screen in Alexandria 



The screening of the film in part of the Egyptian Cinema Center's monthly free-entry event entitled Independent Cinema Club



",Art
6545,"

Remembering Egyptian actor Elias Moadeb



A star of the early phase of Egyptian cinema, Elias Moadeb died prematurely, but nonetheless is not forgotten



",Art
6546,"

Art Alert: 'The Three Colours' film trilogy to screen at Tahrir Cultural Center






",Art
6547,"

Egyptian film Exterior Night to compete at first Meknes Int'l Cinema Festival in Morocco



The film is among nine Arab films in the main competition



",Art
6548,"

Where Did Ramses Go?: Filmmaker Amr Bayoumi's adventure with modern Egypt’s best known Pharaoh



Amr Bayoumi’s 60-min documentary Where Did Ramses Go? won the best long documentary award at the 21th Ismailia International Film Festival for Documentaries and Shorts



",Art
6549,"

'Godzilla' stomps its way to a box-office lead






",Art
6550,"

White Hell wins best film at the 3rd Roaya Youth Forum



The three-day event held at Al-Hanager Cinema in the Cairo Opera House is organized by the Egyptian Film Centre



",Art
6551,"

Art Alert: Screening of Kilo 64 at TCC Cinema at AUC



Director Amir El-Shenawy will be hosted by Amr Salama at the Ewart Hall to discuss his latest film 'Kilo 64'



",Art
6552,"

'Yes, We Cannes!': Arab and North African cinema at Cannes 2019



Cannes 2019 saw continued strong Arab and North African representation among filmmakers and producers, both through official sections and in numerous sideline events



",Art
6553,"

Amr Salama and Mohamed Hefzy to produce Egypt's first original Netflix series 



The series is based on late writer Ahmed Khaled Tawfik's horror stories Ma Waraa Al-Tabeea



",Art
6554,"

Disney's live-action 'Aladdin' casts a box-office spell



The live-action movie, directed by Guy Ritchie, stars Will Smith as the genie and the Egyptian-born Canadian actor Mena Massoud as Aladdin



",Art
6555,"

The big unforgettable moments at Cannes



The Cannes film festival serves up 12 days of movie magic on the French Riviera each May



",Art
6556,"

Netflix to debut 'Jinn', its first original Arabic series 



The series is directed by Lebanese director Mir-Jean Bou Chaaya



",Art
6557,"

Cannes 2019: Rich in politics and creativity



This year's 72nd Cannes International Film Festival gave a platform to a number of films with distinct political accents



",Art
6558,"

South Korean film Parasite wins Palme d’Or; Banderas Best Actor, Special Mention for Elia Suleiman’s fiction



The Grand Prize, the jury’s second place award, went to the first black woman director ever in the Cannes competition, Mati Diop, for Atlantics



",Art
6559,"

Factfile: The 72nd Festival de Cannes Awards



 The CINÉFONDATION's third prize goes to Palestine's 'AMBIENCE', directed by Wisam Al-Jafari



",Art
6560,"

South Korean social satire Parasite wins Palme d'Or at Cannes






",Art
6561,"

A Season in France screens at Darb 1718



The French drama follows an asylum-seeker from the Central African Republic as he makes a new life in France



",Art
6562,"

Organisers reveal details of next year's Luxor African Film Festival 



The festival, scheduled for March next year, will see Kenya as the country of honour



",Art
6563,"

Egypt's first animation film to premier at Gouna Film Festival



'The Knight and the Princess' is also thought to be the first animation fully made by Arabs



",Art
6564,"

Nigeria's Nollywood film industry reels in foreign investors






",Art
6565,"

Art Alert: Egyptian film 'Kiss Me Not' to screen at Darb1718



The first feature film by director Ahmed Amer has gained fan and critic appreciation and has been screened at various film festivals across the globe



",Art
6566,"

Remembering Wedad Hamdy: The Egyptian actress who took maids' roles to a new level



Wedad Mohammed Zarara, known as Wedad Hamdy, was born on 3 July 1924 and died on 26 March 1994



",Art
6567,"

Family of Syrian toddler washed ashore objects to new film






",Art
6568,"

New film shows painful legacy of China's one-child policy






",Art
6569,"

Egyptian-American Oscar Winner Malek sought reassurances over Bond film role



'I said, 'We cannot identify him with any act of terrorism reflecting an ideology or a religion,' 'That's not something I would entertain,' Malek stressed he told the film's director



",Art
6570,"

Goodbye Ezzat Abou Ouf: Egypt mourns an exceptional artist



At the age of 71, Ezzat Abou Ouf left our world leaving a huge legacy in cinema, TV, theater and music



",Art
6571,"

Remembering Mahmoud Abdel-Aziz, the self-made star



Born 4 June in 1946, Mahmoud Abdelaziz died three years ago, leaving a legacy that he carved for himself under harsh circumstances



",Art
6572,"

Congolese filmmaker Mweze Ngangura on different sides of African solidarity



Born in 1950, Mweze Ngangura Ngangura became a pillar of the first generation of filmmakers in the Democratic Republic of Congo (formerly Zaire)



",Art
6573,"

Egyptians Mena Massoud and Rami Malek nominated for Teen Choice Awards



Both actors of Egyptian origin rose to the spotlight earlier this year



",Art
6574,"

Egyptian film Dreamaway wins two Morocco awards this week






",Art
6575,"

Spider-Man leaves New York for Europe in 'Far from Home'






",Art
6576,"

Art Alert: The Mice Room and Ext. Night to screen at the Bibliotheca Alexandrina



The two films will be screened on two consecutive Sundays with directors holding discussions about their work



",Art
6577,"

Art Alert: Little Eagles to screen at KMT



The film will be followed by a discussion with the director and a film critic



",Art
6578,"

'Yesterday' comedy movie gets Beatles' seal of approval






",Art
6579,"

Netflix's first Arabic series Jinn sparks backlash in Jordan



A top prosecutor has called on the cybercrimes unit to 'stop the broadcast of the show,' while the Jordanian Royal Film Commission said that watching the series is a matter of 'personal choice'



",Art
6580,"

Latest 'Men in Black' leads box office but fails to wow critics






",Art
6581,"

Italy's 'genius' film director Franco Zeffirelli dies






",Art
6582,"

Casablanca: The box-office top grossing story of four friends-turned-enemies from Alexandria



Casablanca stars Amir Karara (Omar Al-Mor) whose role in Mimy’s Ramadan TV series Kalabsh has raised his profile considerably.



",Art
6583,"

Saudi director's 'The Perfect Candidate' among Films vying for Venice's Golden Lion



21 films competing for the prestigious Golden Lion award at the 76th Venice film festival,



",Art
6584,"

Al Kenz II: Egyptian cinema's sequel mania but not in the usual sense



Al-Kenz II: Al-Hob wal Massir (The Treasure II: Love and Destiny) is the second part of director Sherif Arafa’s 2017 collaboration with screenwriter Abdel-Rehim Kamal



",Art
6585,"

Remembering Bahiga Hafez: Egyptian cinema pioneer



Bahiga Hafez was born 4 August 1908 and died 13 September 1983



",Art
6586,"

Jordan halts film that refers to historical Jewish presence






",Art
6587,"

Palme d'Or winner, 15 major films to screen at 3rd El Gouna Film Festival



The festival will take place from 19 to 27 September



",Art
6588,"

Pakistan bans Indian films from being screened in country






",Art
6589,"

Casting director David Rubin elected film academy president



Casting director David Rubin has been elected the new president of the Academy of Motion Picture Arts and Sciences, the organization that bestows the Oscars



",Art
6590,"

China bans movies, actors from prominent Taiwan film awards






",Art
6591,"

Director Mohamed Khan: The mark of genius



To mark the passing of filmmaker Mohamed Khan on 26 July 2016, Nahed Nasr sought out cinematographer Said Shimi, Khan’s lifelong friend



",Art
6592,"

Cairo Int'l Film Festival 41st edition dedicated to Youssef Cherif Rizkallah 



The longtime Artistic Director at one of most prestigious film festivals of the region has inspired generations of critics and filmmakers



",Art
6593,"

The Blue Elephant 2: Sequel offers some thrills but lacks original's flair



The Blue Elephant 2 which grossed LE 4 million on its first two days of screening, is a sequel to the highly successful The Blue Elephant (2014), a collaboration between director Marawan Hamed and novelist Ahmed Mourad



",Art
6594,"

Remembering Yehia Chahine: Master of Arab acting



Egyptian film and theatre actor Yehia Chahine was born on 28 July 1917 and died on 18 March 1994



",Art
6595,"

The Blue Elephant 2 proves box-office hit



The film is the earliest release of the Eid Al-Adha Feast season which will bring many new films to Egyptian cinemas



",Art
6596,"

Remembering Hussein Sedki: Egyptian cinema’s first jeune-premier



Hussein Sedki was born on 9 July, 1917 and died on 16 February, 1976.



",Art
6597,"

Art Alert: You Come from Far Away’ to screen at Egyptian Film Critics Association



The 84-minute documentary, by director Amal Ramses, is appreciated by critics when screened in various cinema festivals



",Art
6598,"

Tunisian film 'Regarde-moi' to open Malmö Arab Film Festival



Malmö Arab Film Festival (MAFF) will celebrate Tunisian cinema in its 9th edition scheduled to take place between from 4 and 8 October 2019



",Art
6599,"

 Aladdin’s Mena Massoud to attend third El-Gouna Film Festival



The Festival's third edition is taking place between 19 and 27 September in the coastal city of Gouna



",Art
6600,"

Egypt-Israel war film 'Al-Mamar' breaks records



The film's crew has started a tour in the Middle East amid its premiers in several Arab countries



",Art
6601,"

Beyonce leads red carpet stars as 'The Lion King' roars back to life






",Art
6602,"

Egypt's top critic Youssef Cherif Rizkallah's receives condolences ceremony on Monday



The iconic Arab critic was buried Friday after dyeing at the age of 76 due to kidney problems



",Art
6603,"

South Korea's Oscar-tipped 'Parasite' sets French box office record






",Art
6604,"

Malaysia bans Jennifer Lopez movie 'Hustlers'






",Art
6605,"

FIPRESCI and Netpack hosted by El Gouna Film festival for the first time



The International Federation of Film Critics gathers professional film critics and film journalists, while Netpack promotes Asian cinema



",Art
6606,"

Egyptian, international stars attend opening of El Gouna Film Festival



The third edition of the El Gouna Film Festival will run from 19 to 27 September



",Art
6607,"

Art Alert: Oscar-nominated Egyptian film 'Poisonous Roses' to screen at Cimathque 



Ahmed Fawzi Saleh's film was nominated to represent the country in the 2020 Academy Awards competition



",Art
6608,"

Egypt's box-office race heats between Welad Rizk and El-Fil El-Azraq sequels



The summer season is coming to a close with the majority of cinema-goers going back to school



",Art
6609,"

Art Alert: Oscar-nominated Lebanese drama Capernaum to screen at Chefchaoun in Dokki



The drama, directed by Nadine Labaki, won the Jury Prize at last year’s Cannes Film Festival



",Art
6610,"

'Harriet,' the first film about Tubman, premieres in Toronto






",Art
6611,"

In 'Women Make Film,' a 14-hr epic of an overlooked history






",Art
6612,"

'Joker', Polanski win top prizes at Venice film festival



Among the winners is Sudanese director Amjad Abu Alala



",Art
6613,"

The winning movies at the 2019 Venice film festival



Sudanese director Amjad Abu Alala wins LION OF THE FUTURE trophy for his debut "" YOU WILL DIE AT 20""



",Art
6614,"

Poisonous Roses selected to represent Egypt at the 2020 Oscars



Starring Mahmoud Hemeida, Ward Masmoum is directed by Ahmed Fawzi Saleh based on a novel for Ahmed Zaghloul Al-Shiti



",Art
6615,"

Critic Essam Zakaria to head 22nd Ismailia Film Festival after success of previous editions






",Art
6616,"

Saudi director Al-Mansour eyes female empowerment in 'The Perfect Candidate'






",Art
6617,"

Controversial Black Lives Matter film hailed at Venice






",Art
6618,"

Jude Law brings papal drama follow-up to Venice






",Art
6619,"

Valerie Harper broke taboos, stole hearts as TV's Rhoda






",Art
6620,"

Director Costa-Gavras honoured in Venice






",Art
6621,"

Mahmoud Hemeida president of honour of 9th Luxor African Film Festival



With the festival rescheduled, more activities and new competitions are being organised



",Art
6622,"

Countdown to 3rd El Gouna Film Festival



During El-Gouna Film Festival's press conference, which took place on 26 August, the organisers revealed several highlights of the festival's third edition, to kick off on 19 September



",Art
6623,"

Remembering Raafat El-Meehy: Egypt's 'Mad Director'



Egyptian film director Raafat El-Meehy was born on 29th September 1940 and died on 24 July 2015



",Art
6624,"

Egyptian film 'A Day and a Night' to premiere at Malmo Arab Film Festival 



Director Ayman Makram speaks to Ahram Online about the world premiere of 'Youm w Leila', a night before the four-day festival that will see the participation of 11 Egyptian films



",Art
6625,"

Five Egyptian films to screen at Arab Film Festival in Germany 



The Arab Film Festival in Tubingen and Stuttgart is one of the most important Arab film events in German-speaking countries



",Art
6626,"

Art Alert: Indian film 'Ghajini' to screen at Cinema Hanager 



The event is hosted by the embassy of India in Cairo



",Art
6627,"

'For Sama' director Waad promises to continue showing 'reality of Syria'



Waad al-Kateab's 'For Sama' brought a Cannes audience to tears



",Art
6628,"

Sony and Disney's Marvel unite for Tom Holland's 'Spider-Man'



Spider-Man will spin his web on the big screen once again



",Art
6629,"

Netflix invested $160 million in Robert De Niro's film 'The Irishman'



Director Martin Scorsese and Netflix use 117 different filming locations to shoot 309 scenes for Robert De Niro's crime-drama 'The Irishman'premiered in New York on Friday



",Art
6630,"

3rd El Gouna Film Festival announces the winners



The award-winning films were offered golden, silver and bronze Gouna stars and garnered a total of $224,000.



",Art
6631,"

CineGouna Platform Awards announced






",Art
6632,"

Gouna Film Festival hosts 'Cinema in Concert'



The concert was conducted by Ahmed El-Saedi, the founder and chairman of the Egyptian Philharmonic Society



",Art
6633,"

Remembering Ahmed Badrakhan: Egyptian pioneer of musical film



Egyptian film director and screenwriter Ahmed Badrakhan was born on 18 September 1909 and died on 26 August 1969



",Art
6634,"

Gouna Film Festival highlights: 'The State of Film Distribution' panel discussion



Held within the ongoing Gouna Film Festival, the discussion tackled the role of new platforms versus traditional distribution models



",Art
6635,"

Cairo International Film Festival to expand Arab Cinema Programme



The festival's 41st edition will take place between 20 and 29 November 2019



",Art
6636,"

El Gouna Film Festival highlights: Middle Eastern premiere of Moroccan film Adam



The Moroccan film had its world premiere at the Toronto International Film Festival



",Art
6637,"

El Gouna Film Festival highlights: Round-table on African cinema



El Gouna Film festival takes place between 19 and 27 September



",Art
6638,"

Beyond the Raging Sea premieres to acclaim at Gouna Festival






",Art
6639,"

Art Alert: Documentary Where Did Ramses Go? to screen at AUC



Directed by Amr Bayoumi, the film won Best Long Documentary at the Ismailia film festival



",Art
6640,"

'Everything Old Is New Again!': Master class in renovation and preservation at Gouna Film Fest






",Art
6641,"

Gouna Film Festival highlights refugee, migrant issues in cinema






",Art
6642,"

Sudanese filmmaker Suhaib Gasmelbari wins Variety Magazine Award at Gouna Festival






",Art
6643,"

Films from 5 continents to compete in Cairo Int'l Film Festival's Critics Week



The Cairo International Film Festival announced the participation of seven films from five continents, having their international or MENA premieres, to compete during the International Critics Week



",Art
6644,"

Five Egyptian films participating in 37th Carthage Film Festival 



Over 170 films will be screened at Carthage Film Days (the Carthage Film Festival) including five entries from Egypt: Certified Mail, Habib, Mr. Somebody, Into Studio Masr, and When We're Born



",Art
6645,"

Cairo Int'l Film Festival to honor director Sherif Arafa with Faten Hamama Award



Veteran filmmaker Arafa will be honored for his lifetime achievements during the 41st edition of Cairo International Film Festival



",Art
6646,"

Scorsese’s The Irishman to open 2019’s Cairo International Film Festival



The film stars Robert De Niro alongside Al Pacino and Joe Pesci and has already been hailed as a masterpiece



",Art
6647,"

Cairo Film Connection announces selection, jury, for this year’s CIFF participation



Cairo Film Connection showcases films in post-production or development, with this year’s selection including 16 projects from across the Arab world



",Art
6648,"

Cairo Int'l Film Festival creates sub-divisions for Panorama Special programme



The 50 films screened this year in Cairo during the CIFF's International Panorama will be classified into smaller sub-divisions



",Art
6649,"

Remembering Omar El-Hariri: The Egyptian actor with 'a thousand faces'



The silver-screen icon was born in June 1922 and died in October 2011



",Art
6650,"

Three Egyptian films to be screened at Mumbai Festival



The three films are two award-winning feature films, EXT Night and Ali, the Goat and Ibrahim, in addition to the documentary film Dreamaway



",Art
6651,"

27 international films to make world premiere at Cairo Film Festival



Twenty feature and seven short international films are making their world premiere at the 41st edition of the Cairo International Film Festival



",Art
6652,"

New 'Batman' film will feature Zoe Kravitz as Catwoman






",Art
6653,"

Moroccan film Nomades scoops awards in Alexandria Film Festival 



The Alexandria Film festival concluded on Sunday



",Art
6654,"

The hidden ghost in the Joker



Not without a reason film Joker has already surpassed Pulp Fiction and The Godfather part two on the IMDB top ten rated movies coming right after The Shawshank Redemption and The Godfather I



",Art
6655,"

'The Two Popes' filmmakers aim to entertain Pope Francis



Two Popes is a film starring Anthony Hopkins as the traditional Pope Benedict and Jonathan Pryce as his more liberal successor



",Art
6656,"

'Coup 53' sheds new light on Britain's role in 1953 Iran coup






",Art
6657,"

Egyptian film EXT. Night wins biggest prize at Malmo Arab Film Festival



One of the largest Arab cinema festivals outside the Arab world, the Malmo Arab Film Festival, concluded its ninth edition on Tuesday



",Art
6658,"

In Photos: Alexandria Film Festival kicks off 35th edition



The Alexandria Film Festival for Mediterranean Countries opened a rich programme on Tuesday



",Art
6659,"

Egyptian comic actor Talaat Zakaria dies at 59



Zakaria was a well-known figure from Egyptian cinema, television and theatre



",Art
6660,"

'Joker' laughs its way to October box office record






",Art
6661,"

Luxor African Film Festival Night makes waves in Malmö, Sweden



An evening celebrating the Luxor African Film Festival was part of the Panora Cinema segment of the Malmö Arab Film Festival



",Art
6662,"

Art Alert: Award-winning film ‘You Will Die at Twenty’ to screen in Cairo 



Most recently the film won El Gouna Golden Star for Narrative Film in the Feature Narrative Competition of El Gouna Film Festival



",Art
6663,"

Renowned actress and WFP Goodwill Ambassador Hend Sabry visits refugee camps in Bangladesh



This is Sabry's first mission outside the MENA region since her appointment as the UN World Food Programme's Goodwill Ambassador



",Art
6664,"

Egypt's culture ministry announces launch of new Arab Francophone Film Festival in Alexandria



Headed by Samir Sabri, the festival will take place in summer 2020 with the Bibliotheca Alexandrina its main host



",Art
6665,"

Remembering Egyptian actress Maali Zayed



Maali Zayed was born on 5 November 1953 and died on 10 November 2014



",Art
6666,"

Expanded Virtual Reality section of 41st Cairo Int'l Film Festival to include 20 films



Focusing on Africa cinematic experience, the Virtual Reality programme will screen an increased number of films this year and will include six discussion sessions



",Art
6667,"

Australian Cinematographers Society awards Egyptian photography director Ahmed El-Morsy 



El-Morsy won two awards for his work in Diamond Dust and Point of Convergence



",Art
6668,"

Samir Farid Collection: Akkasah in Abu Dhabi launches photos from Egypt cinematic history



Akkasah: Center for Photography at New York University Abu Dhabi is specialised in archiving the photographic heritage of the Middle East and North Africa



",Art
6669,"

Two Egyptian short films to screen at Nigeria's 4th Africa International Film Festival



Intense Practice To Improve Performance by Yasser Shafiey and Doors Of Mercy by Abdallah El-Daly will be screened in the festival’s Short Films (Fiction & Documentary) segment



",Art
6670,"

Art Alert: Film about famed footballer 'Diego Maradona' comes to Alexandria



The film about the iconic footballer was screened in Cairo and will be re-screened in Alexandria as part of the ongoing 12th Panorama of the European Film



",Art
6671,"

Hollywood stars congratulate Egyptian actress Yousra for being honoured by America Abroad Media



Egyptian film star Yousra was honoured during the seventh annual Awards Dinner organised by America Abroad Media in Washington, DC.



",Art
6672,"

In photos: Egyptian stars mourn late actor Haitham Ahmed Zaki



Zaki died suddenly in early hours of 7 November



",Art
6673,"

Remembering Ezz Eldin Zulfikar: The romantic film pioneer



Director Ezz Eldin Zulfikar (28 October 1919 - 1 July 1963) established a trend with his grand masterpieces and poetic spirit



",Art
6674,"

Egyptian actor Haitham Ahmed Zaki dies at 35



The Egyptian actor, Haitham Ahmed Zaki died at his home on the outskirts of Cairo



",Art
6675,"

All you need to know about the 41st Cairo International Film Festival



Mexico in Focus, Cairo Industry Days, Panorama of the New Egyptian Films are part of the rich programme of the 41st CIFF, which will screen 150 films (130 feature films and 20 shorts) representing 63 countries



",Art
6676,"

'Terminator' takes top spot but underwhelms N.America box office






",Art
6677,"

Actress Menna Shalaby to be honoured at Cairo Int'l Film Festival






",Art
6678,"

'Here and There: Films in Motion' - 12th Panorama of the European Film introduces new section



The new section will screen five non-European films that have made an important mark in Europe



",Art
6679,"

Ken Loach's 'Sorry We Missed You' to open 12th Panorama of the European Film 



The film was nominated for Palme d'Or at the 2019 Cannes Film Festival



",Art
6680,"

Cairo Int'l Film Festival brings cinema closer to university students



Mohamed Hefzy, president of CIFF, signed a cooperation protocol with Cairo University granting students discounts and access to special activities during the festival's upcoming edition



",Art
6681,"

Theater owners: 'The Irishman' 'deserved better' release



""The Irishman"" will be the opening film of the 41st edition of the Cairo International Film Festival (CIFF), taking place in the Egyptian capital between 20 and 29 November at the Cairo Opera House



",Art
6682,"

Mexico country in focus at the Cairo Int'l Film Festival



The segment will include the honouring of two Mexican filmmakers, a number of seminars with Mexican screenwriters and directors, and the screening of eight Mexican films



",Art
6683,"

Taiwan family drama wins Chinese 'Oscars' amid Beijing snub






",Art
6684,"

CIFF41: Recommended events for Monday 25 November



Ahram Online recommends some daily highlights from the 41st Cairo International Film Festival (20-29 November)



",Art
6685,"

Short film competition's value boosted: CIFF's Cinema of Tomorrow director



Andrew Mohsen believes the section will benefit from the CIFF becoming an Oscar qualifying film festival



",Art
6686,"

CIFF41: Recommended events for Sunday 24 November



Ahram Online recommends some daily highlights from the 41st Cairo International Film Festival (20-29 November)



",Art
6687,"

CIFF named an Oscar qualifying film festival



The decision of the Academy of Motion Pictures Arts and Sciences makes CIFF the only festival in North Africa on the list of international Oscar qualifying festivals



",Art
6688,"

41st CIFF: Recommended events for Saturday 23 November



Ahram Online recommends some daily highlights from the 41st Cairo International Film Festival (20-29 November)



",Art
6689,"

A tribute night for Youssef Cherif Rizkallah at CIFF41



Despite passing away in July, the longtime artistic director of the Cairo Film Festival is officially keeping his post this year in a gesture of gratitude by the organisers



",Art
6690,"

Large turnout for Martin Scorsese's 'The Irishman' at Cairo Film Festival



The first public event of the 41st Cairo International Film Festival was sold out with dozens gathering on Tuesday morning to watch Robert De Niro, Al Pacino and Joe Pesci's The Irishman



",Art
