,Article Title,Category
6872,"

Cairo, LG Electronics discuss company's future plans in Egypt






",economy
6873,"

Egypt: Budgeting for oil prices



The decline in oil prices will relieve the pressure on Egypt’s budget, but can it be sustainable?



",economy
6874,"

Navigation at Suez Canal records second highest worldwide in terms of vessels and tonnage: SCA Head






",economy
6875,"

Economic wish list for 2019



Egyptians are praying that this year will be easier for them economically, writes Niveen Wahish



",economy
6876,"

Almost a third of Norway's car sales in 2018 electric in new record






",economy
6877,"

Egypt maintains customs exchange rate at EGP 16 through Jan for essential goods






",economy
6878,"

Egypt to auction EGP 181.5 bln in T-bonds, bills in January






",economy
6879,"

Non-Arab investors trading registers EGP 7.2 bln in 2018: Stock exchange report






",economy
6880,"

No date set for flotation of Egyptian bonds in Asian markets: Ministry






",economy
6881,"

Work underway to prepare new public finance bill: Egypt's finance minister 






",economy
6882,"

Egypt plans $2 billion worth of Samurai bonds: Sources






",economy
6883,"

Egypt's finance ministry auctions T-bills worth EGP 17 bln






",economy
6884,"

Egypt seeking speedier connections



The speed of the Internet in Egypt is not yet satisfactory, but not government efforts may soon provide a solution



",economy
6885,"

Egypt settles $39 mln dispute with Mercedes-Benz importer: Ministry






",economy
6886,"

EGP 115 bln allocated for SMEs in Egypt: CBE






",economy
6887,"

Minister Sahar Nasr lauds investment opportunities in Egypt






",economy
6888,"

Egypt eyes 2% trade volume with Africa: Minister of trade and industry 






",economy
6889,"

Egypt housing ministry, energy body ink deal on investment in green energy in construction sector






",economy
6890,"

Mercedes-Benz seeks to resume production in Egypt






",economy
6891,"

Nile Cotton Ginning Company: In limbo



Five years after a court order nullified its privatisation, the fate of the Nile Cotton Ginning Company remains in limbo



",economy
6892,"

Egypt: Zero tariffs on imported European cars in place



The zero tariffs will also be applied on some Korean and Japanese cars produced in European Union countries



",economy
6893,"

Strategy being formulated to support exports: Egypt's trade minister






",economy
6894,"

Egypt's current account deficit narrows in July-Sept quarter: Central Bank






",economy
6895,"

EU wheat at one-week low as Egypt tender leaves export hangover






",economy
6896,"

Egypt's annual urban consumer price inflation falls to 12.0 pct in December: CAPMAS






",economy
6897,"

EU opens in-depth probe of Nike's tax deals in the Netherlands






",economy
6898,"

Ford to cut jobs in European revamp






",economy
6899,"

Egypt predicted to become world's 7th largest economy in 2030: Standard Chartered






",economy
6900,"

Spanish taxi drivers resume protests against app services






",economy
6901,"

Israel opens new airport to boost Eilat tourism, provide wartime back-up






",economy
6902,"

Qatar to buy $500 mln of Lebanese government bonds






",economy
6903,"

Establishment of oil refinery, petrochemical complex in New Alamein to cost $8.5 bln: Egypt's oil minister






",economy
6904,"

Egypt's Sisi directs government to continue efforts to settle tax disputes






",economy
6905,"

Egypt to host Banking Tech North Africa Week on 28-29 January






",economy
6906,"

Egypt’s foreign currency reserves hit $42.6 bln by end of 2018






",economy
6907,"

French Development Agency keen on backing new projects in Egypt



The FDA has pumped about two billion euros into projects in Egypt, topped by stage two and three of the third Cairo Metro Line



",economy
6908,"

Egyptian ministerial delegation heads to Germany to review waste recycling technology



The delegation included Minister of Military Production Mohamed Said El-Assar, who spoke of the government's commitment to upgrading waste recycling in Egypt



",economy
6909,"

Dubai lifts on blue chips, rest of Gulf mixed






",economy
6910,"

Egypt's JW Marriott hotel installs roof-top solar power station 






",economy
6911,"

OECD head hails Egypt's economic reforms






",economy
6912,"

Egypt, Tunisia sign deal on exchanging fishing expertise






",economy
6913,"

Egypt ushering in e-payments



The introduction of the new national e-payment card Meeza is the latest government initiative to reduce the country’s dependency on cash



",economy
6914,"

Solid news on real estate in Egypt



Egypt’s real-estate market is seeing robust demand and extensive investment but is suffering from weak purchasing power among consumers



",economy
6915,"

Mercedes-Benz resumes production in Egypt 






",economy
6916,"

Italian oil giant Eni says overall investments in Egypt total $13 billion since 2015






",economy
6917,"

Egyptian bourse gains EGP 2.6bn






",economy
6918,"

Oil boosts Saudi, banks weigh on Dubai






",economy
6919,"

Egypt eyes better Doing Business ranking






",economy
6920,"

Egypt gas output expected to reach 8 billion cubic feet/day in 2019/2020: Petroleum minister






",economy
6921,"

IMF Managing Director Lagarde issues statement on Egypt's economic reform programme



'IMF staff team has finalized details required to present 4th review for Egypt’s Extended Fund Facility arrangement to the IMF’s Executive Board. I will recommend that the Board approve the review,' Christine Lagarde said



",economy
6922,"

Egypt's trade minister: British investment in Egypt stands at $5.4 bln






",economy
6923,"

Egypt to sign protocol with Rungis to develop wholesale markets






",economy
6924,"

Uber plans to expand services in Egypt: CEO tells PM Madbouly






",economy
6925,"

Egypt suspends trading in Global Telecom after shares rise 10 pct: Bourse






",economy
6926,"

Egypt secures $1 bln in renewable funding for state grain buyer






",economy
6927,"

Egypt expects 5th tranche of IMF loan in January/early February






",economy
6928,"

PM discusses with SAP SE's CEO investments in Egypt






",economy
6929,"

Egypt's PM, EBRD chief consider implementing development projects in Africa






",economy
6930,"

Egypt, Germany mull technological cooperation in environment 






",economy
6931,"

Egyptian bourse loses EGP 2.6 bln






",economy
6932,"

Dans Gas to beef up investments in Egypt






",economy
6933,"

First phase of Egypt-Sudan power grid link to be completed in two months: Minister






",economy
6934,"

Egypt discusses with World Bank financial support for development in Sinai: Ministry






",economy
6935,"

Earnings season lifts Saudis; major Gulf markets drop






",economy
6936,"

Egypt's GASC to pay on-sight for wheat in international tenders






",economy
6937,"

Initial budget surplus of EGP 20.8 billion in first half of FY 2018/19: Egypt's finance minister






",economy
6938,"

Egyptian bourse gains EGP 2.2bln






",economy
6939,"

Interest rates could stay lower for longer in Europe






",economy
6940,"

Egypt's primary budget surplus registers EGP 21 bln: Minister






",economy
6941,"

Egypt GDP grew by 5.5 pct in Oct-Dec quarter: Ministry






",economy
6942,"

Egypt to offer foreign-currency bond this quarter, minister says






",economy
6943,"

Foreign buyers snapped up Egyptian five-year bonds in auction






",economy
6944,"

Egypt's GASC tender attracts lowest offer of $243/T for US soft red wheat






",economy
6945,"

EGX indexes show mixed performance, benchmark up 0.47%






",economy
6946,"

Most of world trade passes through Suez Canal: Mamish






",economy
6947,"

Dollar prices stable at major banks after wave of declines against Egyptian pound






",economy
6948,"

Oil major Total plans biggest exploration drive in years






",economy
6949,"

Egypt discusses cooperation with French pharmaceutical company Sanofi 






",economy
6950,"

Egypt's foreign remittances up 5.7 pct in first 11 months of 2018






",economy
6951,"

Schneider Electric doubling production, increasing investments in Egypt soon






",economy
6952,"

Saudi Arabia says Venezuela crisis could hit oil market






",economy
6953,"

Egypt to issue green and Asian currency bonds for first time in 2019






",economy
6954,"

Israel gives green light for medical cannabis exports



It has been estimated that the medical cannabis export market could generate a billion shekels ($270 million, 240 million euros) per year in additional state income.



",economy
6955,"

Madrid taxis block major road in biggest anti-Uber protest yet






",economy
6956,"

Addressing overpopulation in Egypt



Addressing the population problem in Egypt requires an institutional framework that can implement and follow up on objectives



",economy
6957,"

Avoiding future bans on Egyptian onion exports: Quality control as a remedy?



Saudi Arabia has banned Egyptian onion imports, citing high levels of pesticides; some industry operators say more attention should be paid to picking and packing procedures with a view to promoting quality control



",economy
6958,"

Take off on the horizon: Weighing up Egypt's IPOs



The government’s initial public offerings programme to privatise selected public-sector companies may be launched soon



",economy
6959,"

Egypt's tourism minister highlights new tourism reform programme at Davos






",economy
6960,"

Egyptians to start paying fees for online government services over EGP 500 in May 



Finance Minister Mohammad Maait said the decision is part of the state's plan to achieve financial inclusion through the automation of all financial transactions



",economy
6961,"

ABK-Egypt reports 62% increase in net profit for 2018






",economy
6962,"

INTERVIEW: Can fintech help Egypt achieve financial inclusion? 



As Egypt eyes greater financial inclusion amid its drive towards comprehensive national development, digital transformation is key to achieving those goals



",economy
6963,"

Egyptian parliament approves amendments to income tax law 






",economy
6964,"

Bank deposits up by EGP 65bln in November: CBE






",economy
6965,"

Foreign investments in treasury bills, bonds reach $13.1bn in January: Official






",economy
6966,"

Egypt's bourse gains EGP 14.4 bln






",economy
6967,"

Egypt's Foreign currency reserve hit $44.616 bln in January: CBE






",economy
6968,"

IMF Executive Board completes fourth review under the Extended Fund Facility to Egypt: Press release 






",economy
6969,"

Egypt to receive 5th tranche of IMF loan in coming days: Finance minister






",economy
6970,"

UK seeks to reassure foreign investors over Brexit






",economy
6971,"

German investments in Egypt have reached $7.1 billion: German economy minister 






",economy
6972,"

Egypt carrying out oil refining megaprojects worth $9 bln: Minister






",economy
6973,"

The Egyptian Pound: Where is it heading?



Can the dollar-pound exchange rate remain stable for much longer?



",economy
6974,"

Egypt's bourse launches new index






",economy
6975,"

Airbus A380 under threat as Emirates weighs rejigged order, sources tell Reuters






",economy
6976,"

High car prices persist in Egypt: The 'Let it rust' campaign jump starts debates



A social-media campaign against high car prices has been causing ripples in the Egyptian market



",economy
6977,"

Macron's visit to Egypt: Boosting Franco-Egyptian business links



French President Emmanuel Macron’s visit to Egypt this week saw the signing of many economic agreements between the two countries



",economy
6978,"

Egypt's exports of glass, marble hit $587 mln during 2018 : ECBM






",economy
6979,"

Egypt’s garment exports hit $1.5 bln in 2018: Garment council 






",economy
6980,"

BP to invest about $1.8 bln in Egypt this year: CEO






",economy
6981,"

Egypt sells $1.014 billion in one-year dollar T-bills - central bank






",economy
6982,"

Pakistan ""very close"" to securing IMF bailout - minister






",economy
6983,"

Output from BP's West Nile Delta gas fields to hit 700 mcf/d by April: Egypt's oil minister






",economy
6984,"

Egypt's PM inaugurates third International Petroleum Conference in Cairo






",economy
6985,"

INSIGHT: Qatar revamps investment strategy after Kushner building bailout






",economy
6986,"

EgyptAir profits hit EGP 951 mln for first time in more than 10 years






",economy
6987,"

CBE says 1st phase of export risk guarantee company completed






",economy
6988,"

Egypt's urban inflation rises to 12.7 pct in January: CBE 






",economy
6989,"

Egyptians trying to make ends meet



Cairo’s cheap clothes markets might be attracting customers from new segments of society, but they are still suffering from serious drops in sales



",economy
6990,"

IMF Managing Director Lagarde praises Egypt's economic reforms



In a meeting with Egypt's Finance Minister Mohamed Maait in Dubai, Lagarde said the government's reforms have placed the economy on the right track and protected the country from a risky and gloomy future



",economy
6991,"

Egypt's GASC tender lowest offer $235/T for 60,000 T of US soft red wheat: Traders






",economy
6992,"

Lower gas imports, high tourism revenues, and T-bills: Keeping the Egyptian pound stable



A new tranche of Egypt’s IMF loan is to be disbursed soon, and there have been other developments that might continue to keep the pound stable through 2019



",economy
6993,"

Egypt, LuLu Group International sign $500 mln deal to establish 4 new Hypermarkets in Cairo






",economy
6994,"

Fruit Logistica: Egyptian fresh produce in Berlin



Egyptian fruit and vegetable exporters are showcasing their produce in Germany this week



",economy
6995,"

Egyptian oil minister, US envoy discuss cooperation in gas, petroleum fields






",economy
6996,"

Egypt sets up fund to develop state-owned enterprises: Cabinet






",economy
6997,"

Egypt to auction $1 billion in one-year dollar T-bills on Monday: Central bank






",economy
6998,"

Egypt's Zohr gas field output rises to 2.1 bln cubic feet per day






",economy
6999,"

Egypt receives fifth $2bn tranche from IMF loan package as lender gives thumbs up



This brings Egypt’s total IMF loan disbursements to $10 billion since the first tranche was released in November 2016



",economy
7000,"

European banks offered to do business in Egypt: CBE governor






",economy
7001,"

Egypt's Sisi directs CBE to reduce interest rate on youth loans






",economy
7002,"

Egypt central bank issues EGP 17 billion in treasury bills 






",economy
7003,"

Petroceltic to seek arbitration against EGPC for inability to pay debts






",economy
7004,"

Sisi holds talks with Thyssenkrupp CEO






",economy
7005,"

UAE announces $1.1 bln of military deals with international companies: IDEX






",economy
7006,"

Cairo, Moscow set to finalise Russian industrial zone negotiations






",economy
7007,"

Restructuring the public sector in Egypt



The government is on track in efforts to restructure and develop Egypt’s battered state-owned companies



",economy
7008,"

Egypt plans to make New Administrative Capital first cashless city in the country






",economy
7009,"

An interest rate cut on the horizon?



Al-Ahram Weekly finds out what the increase in January’s inflation rates means



",economy
7010,"

Eni's Gulf expansion has just started: CEO






",economy
7011,"

Egypt central bank cuts key interest rates after inflation eases






",economy
7012,"

Egyptian Stock market gains



The Egyptian stock market has gained more than 13 per cent since the beginning of the year after a relatively weak 2018



",economy
7013,"

Egypt, German bank sign agreement to disburse second tranche of $500mln loan






",economy
7014,"

Egypt's bourse gains EGP 6bln






",economy
7015,"

Remittances from Egyptians abroad rise to $25.5 bln in 2018: C.bank






",economy
7016,"

Saudi Aramco and Egypt’s SUMED sign oil deals






",economy
7017,"

Egypt has big opportunity to make progress in financial inclusiveness field: IMF






",economy
7018,"

Shell, Eni, Exxon among winners in Egypt's oil and gas exploration tender






",economy
7019,"

N.Korea big opportunity if Trump summit goes well: Egypt's Sawiris






",economy
7020,"

South Korean giant Samsung aims to expand in Egypt






",economy
7021,"

South Korea seeks to increase volume of investments in Egypt: South Korean PM






",economy
7022,"

45.1% increase in cotton exports in 1st quarter of 2018/2019: CAPMAS






",economy
7023,"

Egypt's Beltone Financial pays settlement to end suspension of underwriting unit: Source






",economy
7024,"

Egypt, Saudi Arabia discuss boosting cooperation in electricity






",economy
7025,"

 Two months after launch, boycott campaign still affecting Egyptian cars market



The effects of the “Let it Rust” boycott campaign have been ricocheting across the Egyptian vehicles market



",economy
7026,"

Egypt govt mulls new support mechanism for exports



The government is looking for alternatives to its present dysfunctional export-subsidies programme



",economy
7027,"

Egypt's Sisi approves amendments to several articles of income tax law






",economy
7028,"

Interest rates expected to drop further in Egypt throughout 2019



Falling inflation over recent months and a pick-up in capital inflows have encouraged the Central Bank to cut interest rates for the first time in a year



",economy
7029,"

Egypt, ADB sign EGP 80 million grant deal to support entrepreneurship






",economy
7030,"

Egypt, S.Korea agree on forming technical industrial committee






",economy
7031,"

Egypt issues $4 bln in foreign currency bonds: Finance ministry






",economy
7032,"

Egypt begins receiving offers for dollar bond sale: Finance minister






",economy
7033,"

Egypt, Russia agree to establish company to operate $7bln Russian industrial zone






",economy
7034,"

WFP official says agricultural projects to be implemented in 500 Egyptian villages






",economy
7035,"

Egypt welcomes serious offers of int'l companies to operate power stations: PM






",economy
7036,"

EGX indexes show mixed performance, benchmark down 0.47 pct






",economy
7037,"

Budget deficit narrowed to EGP 186.6 bln in H1: Egypt's Ministry of finance






",economy
7038,"

Egypt ministry dismisses claim that EGPC failed to fulfil financial obligation to Petroceltic






",economy
7039,"

Uber Egypt to pay value added tax






",economy
7040,"

Egypt rejects Romanian wheat shipment over 'quality issue': Official






",economy
7041,"

Ministry of Communication to host Egypt’s first international tech innovation forum 






",economy
7042,"

Lebanon withdraws Hayek from World Bank leader race






",economy
7043,"

All EGX indexes down, benchmark declines 0.59 pct






",economy
7044,"

Egyptian Tourism Ministry to adopt new promotion methods at ITB, says Mashat






",economy
7045,"

Egypt Feb non-oil private sector activity slowest since Sept 2017: PMI






",economy
7046,"

CBE approves issuing Aman life insurance certificates






",economy
7047,"

ITDA in talks with Greek companies to establish ready-made garments market in Egypt






",economy
7048,"

EBRD launches program to support Egyptian women's economic inclusion






",economy
7049,"

Egypt’s foreign reserves up to $44.06 bln by end of February






",economy
7050,"

Egypt’s Eastern Co shares up to 5 percent at opening on Egypt stock exchange






",economy
7051,"

Egypt: Rationalising food subsidies



The second phase of rationalising Egypt’s database of ration-card beneficiaries will take place in March, Minister of Supplies and Internal Trade Ali Moselhi said earlier this week



",economy
7052,"

Egypt: Eurobonds wrap up



Niveen Wahish runs through Egypt’s latest Eurobond issue



",economy
7053,"

Egypt's ebbing tide of real estate



What will it take for Egypt’s real-estate market to recover from current setbacks



",economy
7054,"

Egypt to offer 4.5 percent of shares in state-owned Eastern Tobacco next week






",economy
7055,"

Investment Minister Sahar Nasr discusses support for private sector with ITFC CEO






",economy
7056,"

Loans provided to bank customers hit EGP 1.802 trillion in December: CBE






",economy
7057,"

J&J resumes production of baby talc in India after tests find no asbestos






",economy
7058,"

Cyprus: ExxonMobil finds 3rd biggest gas deposit in 2 years






",economy
7059,"

Securing the 5G future: what's the issue?






",economy
7060,"

Oil minister Molla holds talks with US assistant secretary of state






",economy
7061,"

Kuwaiti Arab Fund for Economic and Social Development looking forward to financing more projects in Egypt: Chairman






",economy
7062,"

Nations, airlines grounding their Boeing 737 MAX planes






",economy
7063,"

EU adds 10 countries, including UAE, to tax blacklist: statement






",economy
7064,"

Banks lead Egypt stocks higher






",economy
7065,"

Boeing shares, vanguard of the Dow, crushed after second 737 MAX crash






",economy
7066,"

Egypt’s non-oil exports hit $2.043 bln in January






",economy
7067,"

Tokyo keen on fostering cooperation with Cairo, says Japanese business delegation






",economy
7068,"

Bosch eyes establishing factory in Egypt to serve as regional hub






",economy
7069,"

Egypt's Al Canal Sugar inks financing deal worth $169 mln






",economy
7070,"

Egypt's urban inflation jumps to 14.4 pct in Feb






",economy
7071,"

Egypt's finance minister says ministry's new strategic plan has been finalised






",economy
7072,"

FACTBOX: European banks hit by Russian money laundering scandal






",economy
7073,"

Egypt's petroleum ministry, Germany's DEA sign $20 mln energy exploration deal 






",economy
7074,"

Egypt's central bank excludes rice, beans, lentils imports from cash cover






",economy
7075,"

Egypt's finance ministry seeks to reduce public debt to 80% of GDP






",economy
7076,"

Loosening up: Emerging central banks switch into easing mode






",economy
7077,"

Lebanon warns neighbours against using disputed territory for EastMed gas pipeline






",economy
7078,"

Egypt aims to harvest 3.6 mln tonnes of wheat this season






",economy
7079,"

Foreign holdings in Egyptian treasuries at $15.8 bln: Finance minister






",economy
7080,"

Egypt targeting 89 percent debt-to-GDP ratio in 2019-2020 fiscal year






",economy
7081,"

Fitch upgrades Egypt's credit rating to B+






",economy
7082,"

Egypt, Germany sign contract on nitrogenous fertiliser complex in Ain El-Sokhna






",economy
7083,"

Egypt's Urban Communities Authority signs EGP 93.5 bln investment contracts with 3 real estate developers






",economy
7084,"

European, Canadian regulators to do own review of Boeing Max plane






",economy
7085,"

Egypt's Minister of Public Business Sector promises 'new era in managing investments'






",economy
7086,"

Egyptian tourism booms ahead of the global average: World travel council






",economy
7087,"

Egyptian pound appreciates to highest exchange rate in over two years






",economy
7088,"

Three Egyptian companies aiming for IPO in 2019: Bourse head






",economy
7089,"

Egypt Ambassador to UK partakes in symposium on investment opportunities






",economy
7090,"

Egypt's transport, investment ministers discuss financing transportation projects






",economy
7091,"

Egypt consumes over 3 million tonnes of sugar yearly






",economy
7092,"

Egypt's IPOs on a roll



The government has kicked off its privatisation programme of selected public-sector companies



",economy
7093,"

Egypt offers four LNG cargoes for April loading as exports soar






",economy
7094,"

Inflation rises in Egypt: Prospects for interest rate cut



A second hike in inflation last month has made the Central Bank of Egypt’s decision to cut interest rates more uncertain



",economy
7095,"

Egypt's Minister of Social Solidarity discusses social protection programmes with World Bank official






",economy
7096,"

UAE company to pump $100 mln in beet sugar project in western Minya






",economy
7097,"

Italian oil giant Eni announces new gas discovery in Egypt



Eni said it would start the feasibility studies to ""accelerate the exploitation of these new resources"" after finalising the discovery evaluation



",economy
7098,"

ExxonMobil looking to invest in oil and gas exploration in Egypt






",economy
7099,"

The cost of cronyism under Mubarak



How much did crony capitalism cost Egypt under former president Hosni Mubarak? Beesan Kassab sifts the evidence



",economy
7100,"

Egypt's transport minister discusses 1,300 rail cars deal with Russian-Hungarian consortium






",economy
7101,"

Egypt's CBE maintains interest rates on deposits and loans






",economy
7102,"

Wages in Egypt: Restructuring remuneration






",economy
7103,"

Turkish lira plunges, banks start providing liquidity again






",economy
7104,"

Egypt 2019/20 budget assumes rate of 18 Egyptian pounds to dollar






",economy
7105,"

Paris wheat at two-week low as Egypt setback cools export hopes






",economy
7106,"

Egypt purchases 120,000 tons of US wheat






",economy
7107,"

Unemployment rate in Egypt went down in 2018 due to national mega-projects, minister says






",economy
7108,"

Egypt's Finance Ministry auctions EGP 1.2 bn T-bonds






",economy
7109,"

Uber buys rival Careem in $3.1 billion deal to dominate ride-hailing in Middle East






",economy
7110,"

US investments in Egypt valued at $21.8 billion in 2018: Investment minister






",economy
7111,"

Expanding services in oil sector is essential to maximising value: Petroleum minister 






",economy
7112,"

Uber to announce deal to buy rival Careem as early as this week: Bloomberg






",economy
7113,"

Egypt's tourism minister says ministry will abide by court ruling cancelling extra Umrah fees






",economy
7114,"

Egypt, Iraq PMs attend joint business forum






",economy
7115,"

Egypt's tourism minister presents tourism promotion plan at UNWTO meeting 



Minister of Tourism Rania El-Mashat highlighted the ministry’s vision to achieve sustainable tourism development in line with the sustainable development goals of the UN



",economy
7116,"

EU to launch 120 mln euros-water program for Egypt: Ambassador 






",economy
7117,"

Egypt's environmental health: Taking waste seriously



With the introduction of 27 new schemes to manage solid waste in Egypt, the government is testing radical solutions to environmental and health hazards, reports Mahmoud Bakr



",economy
7118,"

'There is no going back': Investing in technology and knowledge






",economy
7119,"

Egypt's public debt: Under control






",economy
7120,"

Egyptian cabinet approves bill increasing pensions, wages






",economy
7121,"

Egypt foreign reserves climb to $44.11 billion at end of March: CBE






",economy
7122,"

Egypt's non-petroleum exports hit $4.1 billion in January, February






",economy
7123,"

'Precarious' global rebound expected in late 2019: IMF's Lagarde






",economy
7124,"

All EGX indexes up, benchmark rises 1.42 pct






",economy
7125,"

Egyptians must use e-payment for all govt services and fees from May






",economy
7126,"

Shell to quit US refining lobby over climate disagreement






",economy
7127,"

IMF delegation to visit Cairo in May ahead of final $2 bln loan disbursement






",economy
7128,"

Egypt current account deficit widens, tourism picks up, FDI falls






",economy
7129,"

Egypt's expenditures estimated to reach EGP 1.5 trillion in 2019/20 budget: Finance ministry 






",economy
7130,"

Oil trade balance achieves surplus of $150.8 mln for first time in 4 years: Central Bank of Egypt






",economy
7131,"

Continued reforms needed in MENA region to increase productivity, World Bank says



The WB's biannual MENA Economic Update report said growth in the region in 2018 was led by developing oil importers such as Egypt, which accounted for 8% of MENA's GDP in 2018, with a forecast of 5.5% growth in 2019



",economy
7132,"

Egypt's finance ministry auctions EGP 1.7 bln T-bonds






",economy
7133,"

Net profits of Egyptian business sector companies hit EGP 11.3 bln in 2017/18: Minister






",economy
7134,"

Egypt's 2019/20 budget assumes rate of EGP 17.46 to US dollar 






",economy
7135,"

Uber partners with car rental service Dryve in Egypt






",economy
7136,"

Egypt's petroleum ministry says 95 octane gasoline price will remain fixed for coming three months 






",economy
7137,"

Egypt maintains customs exchange rate for essential goods






",economy
7138,"

Rare glimpse into Saudi Aramco shows $111 billion net profit






",economy
7139,"

New Egypt law authorises electricity ministry to contract with Nuclear Material Authority for black sand mineral extraction






",economy
7140,"

IMF warns rising debt makes economy more vulnerable






",economy
7141,"

Easing figures of Egypt's annual headline inflation in line with expectations






",economy
7142,"

Algerian army chief says judiciary will reopen Sonatrach investigation-state tv






",economy
7143,"

Egypt's annual urban consumer price inflation eases to 14.2 percent in March: CAPMAS






",economy
7144,"

Saudi Aramco bumps up bond issue to $12 bn: Bank source






",economy
7145,"

Egypt rejects French wheat cargo over ergot fungus level






",economy
7146,"

IMF cuts global growth estimate to 3.3% as world economy loses steam






",economy
7147,"

Banque Misr achieves profits of EGP10.4 bln in 2017/18






",economy
7148,"

Egypt's customs revenues from airborne imports, exports hit EGP 1.2 bln in March






",economy
7149,"

Egypt strategic rice reserves to last 6 months after latest purchase: Ministry






",economy
7150,"

National plan costing $50 bln aims to tackle water scarcity problem: Egypt's irrigation minister






",economy
7151,"

Egypt to establish biggest gelatine factory in Middle East: MENA






",economy
7152,"

Egypt's Petroleum minister confers with Saudi counterpart on joint cooperation






",economy
7153,"

IMF expects Egypt's debt to decline to 74% of GDP by 2022/2023






",economy
7154,"

Reform of fuel subsidies in Egypt on track : IMF






",economy
7155,"

Promoting social protection Egypt’s priority since start of economic reforms: IMF






",economy
7156,"

Egypt issues international bonds worth €2 billion in 2 tranches






",economy
7157,"

Egypt to slash fuel subsidies as it nears end of IMF program






",economy
7158,"

Egypt: An ambitious financial outlook



Safeya Mounir sounds out experts on figures in the preliminary 2019-20 budget



",economy
7159,"

Egypt offers euro-denominated bonds on London stock exchange: Bank document






",economy
7160,"

Sudan pound jumps on black market on hope of dollar influx






",economy
7161,"

Egypt's economy: Reining in inflation



Institutional and structural reforms are needed in order to rein in rises in Egypt’s inflation rate, writes Nesma Nowar



",economy
7162,"

Egypt's economy: The road ahead






",economy
7163,"

Egypt's Banque du Caire eyeing sale of 20-30 pct stake for $300-400 mln






",economy
7164,"

Egypt's Finance Ministry auctions T-bills worth EGP 18.5bn






",economy
7165,"

Moody's upgrades Egypt's rating to B2, expects more economic growth






",economy
7166,"

Leading female entrepreneurs in MENA speak of purpose-driven businesses, challenges in Dubai panel






",economy
7167,"

Amazon Web Services says it will always make security its priority investment






",economy
7168,"

Egypt, UN discuss financing development projects as part of 2018-2022 deal






",economy
7169,"

Egypt's new budget cuts fuel subsidies by 40.5 percent, and electricity by 75% in FY 2019/20






",economy
7170,"

Egypt plans to sell Banque Du Caire stake next year: CBE governor






",economy
7171,"

Egypt's finance ministry collects temporary fees on steel rebar, steel billets for 180 days






",economy
7172,"

Egypt's Finance Ministry auctions EGP 17 bln T-bonds






",economy
7173,"

Egypt accepts French wheat cargo after re-testing






",economy
7174,"

Egypt purchases 240,000 tons of Romanian, Ukrainian wheat






",economy
7175,"

IFC willing to increase support for Egypt's transport, renewable energy, entrepreneurship sectors






",economy
7176,"

Egypt's investment minister urges World Bank, IMF to support developing countries






",economy
7177,"

Egypt heading towards security in rice



Mona El-Fiqi discovers the rationale behind the government’s decision to increase the amount of land growing rice



",economy
7178,"

Drop in car sales in Egypt



Weak purchasing power accompanied by a boycott campaign caused car sales to fall in February



",economy
7179,"

Egypt's economic policies: IMF gives fourth thumbs-up



The government’s implementation of its economic reform programme has earned it a favourable fourth review by the IMF,



",economy
7180,"

Egypt signs $3 billion loan deal with Chinese commercial bank to build business zone in new capital



The signing of the deal comes as President Sisi concluded his three-day trip to China to participate in the Belt and Road Initiative forum in Beijing.



",economy
7181,"

Kuwaiti investments in Egypt total $4.7 bln: Kuwait's finance minister






",economy
7182,"

Egypt inks deal with Chinese automaker to manufacture electric buses locally






",economy
7183,"

Cairo, KFAED probe financing 2nd phase of Sinai development program






",economy
7184,"

Egypt's new import tariffs cause steel market confusion



A recent decision imposing temporary tariffs on imported semi-finished steel products has received mixed reactions



",economy
7185,"

Moody's upgrades Egypt's bonds rating: Prospects for costs of borrowing



Egypt’s economy has received the thumbs up from another ratings agency, but debt is still a matter of concern, reports Sherine Abdel-Razek



",economy
7186,"

Egypt: Partial sale of Banque du Caire



Preparations are underway to sell shares in the state-owned bank Banque du Caire in the expectation that this will energise the stock market, reports Safeya Mounir



",economy
7187,"

Arab League celebrates World Intellectual Property Day 






",economy
7188,"

Centamin reports better-than-expected Q1 gold output






",economy
7189,"

EgyptAir seeks to attain European accreditation certificate






",economy
7190,"

Egypt's cabinet denies imposing new taxes on cigarettes






",economy
7191,"

Egypt's bourse recovers, gains EGP 3.8 billion






",economy
7192,"

Gold worth billions smuggled out of Africa: Reuters Exclusive






",economy
7193,"

Egypt to turn to private sector to restore historic buildings






",economy
7194,"

Egypt hosts 10th annual conference of Arab Federation of Exchanges






",economy
7195,"

Volume of trade exchange between Egypt, China jumped to USD 13.8 bn in 2018






",economy
7196,"

Egypt expects borrowing needs to hit $48 bln in fiscal 2019/20: document






",economy
7197,"

Export council reveals rise in marble, granite exports in January, February






",economy
7198,"

Egypt considers establishing freight, maritime transport company with Africa






",economy
7199,"

Egypt's exports of jewels reach $290 mln during 2 months : ECBM






",economy
7200,"

Egypt's net foreign reserves at $44.218 bln at end-April: Central bank






",economy
7201,"

Egypt says Benban solar field in Aswan set to operate at full capacity in 2019






",economy
7202,"

Etisalat Misr targets larger share of revenue from internet services






",economy
7203,"

Egypt non-oil private-sector activity expands for first time in 8 months -PMI






",economy
7204,"

Egypt has great investment opportunities in SMEs, says new World Bank president in visit to Cairo






",economy
7205,"

Cyprus expects first natgas output from Aphrodite field by 2025






",economy
7206,"

Egypt's PM witnesses signing of cooperation agreements between Egyptian, Lebanese businessmen






",economy
